q1,q2,q3,frequencies
0.000000,0.000000,0.000000,41583.333333
0.000000,0.000000,0.000000,41591.666667
0.000000,0.000000,0.000000,41600.000000
0.000000,0.000000,0.000000,41608.333333
0.000000,0.000000,0.000000,41616.666667
0.000000,0.000000,0.000000,41625.000000
0.000000,0.000000,0.000000,41633.333333
0.000000,0.000000,0.000000,41641.666667
0.000000,0.000000,0.000000,41650.000000
0.000000,0.000000,0.000000,41658.333333
0.000000,0.000000,0.000000,41666.666667
0.000000,0.000000,0.000000,41675.000000
0.000000,0.000000,0.000000,41683.333333
0.000000,0.000000,0.000000,41691.666667
0.000000,0.000000,0.000000,41700.000000
0.000000,0.000000,0.000000,41708.333333
0.000000,0.000000,0.000000,41716.666667
0.000000,0.000000,0.000000,41725.000000
0.000000,0.000000,0.000000,41733.333333
0.000000,0.000000,0.000000,41741.666667
0.000000,0.000000,0.000000,41750.000000
0.000000,0.000000,0.000000,41758.333333
0.000000,0.000000,0.000000,41766.666667
0.000000,0.000000,0.000000,41775.000000
0.000000,0.000000,0.000000,41783.333333
0.000000,0.000000,0.000000,41791.666667
0.000000,0.000000,0.000000,41800.000000
0.000000,0.000000,0.000000,41808.333333
0.000000,0.000000,0.000000,41816.666667
0.000000,0.000000,0.000000,41825.000000
0.000000,0.000000,0.000000,41833.333333
0.000000,0.000000,0.000000,41841.666667
0.000000,0.000000,0.000000,41850.000000
0.000000,0.000000,0.000000,41858.333333
0.000000,0.000000,0.000000,41866.666667
0.000000,0.000000,0.000000,41875.000000
0.000000,0.000000,0.000000,41883.333333
0.000000,0.000000,0.000000,41891.666667
0.000000,0.000000,0.000000,41900.000000
0.000000,0.000000,0.000000,41908.333333
0.000000,0.000000,0.000000,41916.666667
0.000000,0.000000,0.000000,41925.000000
0.000000,0.000000,0.000000,41933.333333
0.000000,0.000000,0.000000,41941.666667
0.000000,0.000000,0.000000,41950.000000
0.000000,0.000000,0.000000,41958.333333
0.000000,0.000000,0.000000,41966.666667
0.000000,0.000000,0.000000,41975.000000
0.000000,0.000000,0.000000,41983.333333
0.000000,0.000000,0.000000,41991.666667
0.000000,0.000000,0.000000,42000.000000
0.000000,0.000000,0.000000,42008.333333
0.000000,0.000000,0.000000,42016.666667
0.000000,0.000000,0.000000,42025.000000
0.000000,0.000000,0.000000,42033.333333
0.000000,0.000000,0.000000,42041.666667
0.000000,0.000000,0.000000,42050.000000
0.000000,0.000000,0.000000,42058.333333
0.000000,0.000000,0.000000,42066.666667
0.000000,0.000000,0.000000,42075.000000
0.000000,0.000000,0.000000,42083.333333
0.000000,0.000000,0.000000,42091.666667
0.000000,0.000000,0.000000,42100.000000
0.000000,0.000000,0.000000,42108.333333
0.000000,0.000000,0.000000,42116.666667
0.000000,0.000000,0.000000,42125.000000
0.000000,0.000000,0.000000,42133.333333
0.000000,0.000000,0.000000,42141.666667
0.000000,0.000000,0.000000,42150.000000
0.000000,0.000000,0.000000,42158.333333
0.000000,0.000000,0.000000,42166.666667
0.000000,0.000000,0.000000,42175.000000
0.000000,0.000000,0.000000,42183.333333
0.000000,0.000000,0.000000,42191.666667
0.000000,0.000000,0.000000,42200.000000
0.000000,0.000000,0.000000,42208.333333
0.000000,0.000000,0.000000,42216.666667
0.000000,0.000000,0.000000,42225.000000
0.000000,0.000000,0.000000,42233.333333
0.000000,0.000000,0.000000,42241.666667
0.000000,0.000000,0.000000,42250.000000
0.000000,0.000000,0.000000,42258.333333
0.000000,0.000000,0.000000,42266.666667
0.000000,0.000000,0.000000,42275.000000
0.000000,0.000000,0.000000,42283.333333
0.000000,0.000000,0.000000,42291.666667
0.000000,0.000000,0.000000,42300.000000
0.000000,0.000000,0.000000,42308.333333
0.000000,0.000000,0.000000,42316.666667
0.000000,0.000000,0.000000,42325.000000
0.000000,0.000000,0.000000,42333.333333
0.000000,0.000000,0.000000,42341.666667
0.000000,0.000000,0.000000,42350.000000
0.000000,0.000000,0.000000,42358.333333
0.000000,0.000000,0.000000,42366.666667
0.000000,0.000000,0.000000,42375.000000
0.000000,0.000000,0.000000,42383.333333
0.000000,0.000000,0.000000,42391.666667
0.000000,0.000000,0.000000,42400.000000
0.000000,0.000000,0.000000,42408.333333
0.000000,0.000000,0.000000,42416.666667
0.000000,0.000000,0.000000,42425.000000
0.000000,0.000000,0.000000,42433.333333
0.000000,0.000000,0.000000,42441.666667
0.000000,0.000000,0.000000,42450.000000
0.000000,0.000000,0.000000,42458.333333
0.000000,0.000000,0.000000,42466.666667
0.000000,0.000000,0.000000,42475.000000
0.000000,0.000000,0.000000,42483.333333
0.000000,0.000000,0.000000,42491.666667
0.000000,0.000000,0.000000,42500.000000
0.000000,0.000000,0.000000,42508.333333
0.000000,0.000000,0.000000,42516.666667
0.000000,0.000000,0.000000,42525.000000
0.000000,0.000000,0.000000,42533.333333
0.000000,0.000000,0.000000,42541.666667
0.000000,0.000000,0.000000,42550.000000
0.000000,0.000000,0.000000,42558.333333
0.000000,0.000000,0.000000,42566.666667
0.000000,0.000000,0.000000,42575.000000
0.000000,0.000000,0.000000,42583.333333
0.000000,0.000000,0.000000,42591.666667
0.000000,0.000000,0.000000,42600.000000
0.000000,0.000000,0.000000,42608.333333
0.000000,0.000000,0.000000,42616.666667
0.000000,0.000000,0.000000,42625.000000
0.000000,0.000000,0.000000,42633.333333
0.000000,0.000000,0.000000,42641.666667
0.000000,0.000000,0.000000,42650.000000
0.000000,0.000000,0.000000,42658.333333
0.000000,0.000000,0.000000,42666.666667
0.000000,0.000000,0.000000,42675.000000
0.000000,0.000000,0.000000,42683.333333
0.000000,0.000000,0.000000,42691.666667
0.000000,0.000000,0.000000,42700.000000
0.000000,0.000000,0.000000,42708.333333
0.000000,0.000000,0.000000,42716.666667
0.000000,0.000000,0.000000,42725.000000
0.000000,0.000000,0.000000,42733.333333
0.000000,0.000000,0.000000,42741.666667
0.000000,0.000000,0.000000,42750.000000
0.000000,0.000000,0.000000,42758.333333
0.000000,0.000000,0.000000,42766.666667
0.000000,0.000000,0.000000,42775.000000
0.000000,0.000000,0.000000,42783.333333
0.000000,0.000000,0.000000,42791.666667
0.000000,0.000000,0.000000,42800.000000
0.000000,0.000000,0.000000,42808.333333
0.000000,0.000000,0.000000,42816.666667
0.000000,0.000000,0.000000,42825.000000
0.000000,0.000000,0.000000,42833.333333
0.000000,0.000000,0.000000,42841.666667
0.000000,0.000000,0.000000,42850.000000
0.000000,0.000000,0.000000,42858.333333
0.000000,0.000000,0.000000,42866.666667
0.000000,0.000000,0.000000,42875.000000
0.000000,0.000000,0.000000,42883.333333
0.000000,0.000000,0.000000,42891.666667
0.000000,0.000000,0.000000,42900.000000
0.000000,0.000000,0.000000,42908.333333
0.000000,0.000000,0.000000,42916.666667
0.000000,0.000000,0.000000,42925.000000
0.000000,0.000000,0.000000,42933.333333
0.000000,0.000000,0.000000,42941.666667
0.000000,0.000000,0.000000,42950.000000
0.000000,0.000000,0.000000,42958.333333
0.000000,0.000000,0.000000,42966.666667
0.000000,0.000000,0.000000,42975.000000
0.000000,0.000000,0.000000,42983.333333
0.000000,0.000000,0.000000,42991.666667
0.000000,0.000000,0.000000,43000.000000
0.000000,0.000000,0.000000,43008.333333
0.000000,0.000000,0.000000,43016.666667
0.000000,0.000000,0.000000,43025.000000
0.000000,0.000000,0.000000,43033.333333
0.000000,0.000000,0.000000,43041.666667
0.000000,0.000000,0.000000,43050.000000
0.000000,0.000000,0.000000,43058.333333
0.000000,0.000000,0.000000,43066.666667
0.000000,0.000000,0.000000,43075.000000
0.000000,0.000000,0.000000,43083.333333
0.000000,0.000000,0.000000,43091.666667
0.000000,0.000000,0.000000,43100.000000
0.000000,0.000000,0.000000,43108.333333
0.000000,0.000000,0.000000,43116.666667
0.000000,0.000000,0.000000,43125.000000
0.000000,0.000000,0.000000,43133.333333
0.000000,0.000000,0.000000,43141.666667
0.000000,0.000000,0.000000,43150.000000
0.000000,0.000000,0.000000,43158.333333
0.000000,0.000000,0.000000,43166.666667
0.000000,0.000000,0.000000,43175.000000
0.000000,0.000000,0.000000,43183.333333
0.000000,0.000000,0.000000,43191.666667
0.000000,0.000000,0.000000,43200.000000
0.000000,0.000000,0.000000,43208.333333
0.000000,0.000000,0.000000,43216.666667
0.000000,0.000000,0.000000,43225.000000
0.000000,0.000000,0.000000,43233.333333
0.000000,0.000000,0.000000,43241.666667
0.000000,0.000000,0.000000,43250.000000
0.000000,0.000000,0.000000,43258.333333
0.000000,0.000000,0.000000,43266.666667
0.000000,0.000000,0.000000,43275.000000
0.000000,0.000000,0.000000,43283.333333
0.000000,0.000000,0.000000,43291.666667
0.000000,0.000000,0.000000,43300.000000
0.000000,0.000000,0.000000,43308.333333
0.000000,0.000000,0.000000,43316.666667
0.000000,0.000000,0.000000,43325.000000
0.000000,0.000000,0.000000,43333.333333
0.000000,0.000000,0.000000,43341.666667
0.000000,0.000000,0.000000,43350.000000
0.000000,0.000000,0.000000,43358.333333
0.000000,0.000000,0.000000,43366.666667
0.000000,0.000000,0.000000,43375.000000
0.000000,0.000000,0.000000,43383.333333
0.000000,0.000000,0.000000,43391.666667
0.000000,0.000000,0.000000,43400.000000
0.000000,0.000000,0.000000,43408.333333
0.000000,0.000000,0.000000,43416.666667
0.000000,0.000000,0.000000,43425.000000
0.000000,0.000000,0.000000,43433.333333
0.000000,0.000000,0.000000,43441.666667
0.000000,0.000000,0.000000,43450.000000
0.000000,0.000000,0.000000,43458.333333
0.000000,0.000000,0.000000,43466.666667
0.000000,0.000000,0.000000,43475.000000
0.000000,0.000000,0.000000,43483.333333
0.000000,0.000000,0.000000,43491.666667
0.000000,0.000000,0.000000,43500.000000
0.000000,0.000000,0.000000,43508.333333
0.000000,0.000000,0.000000,43516.666667
0.000000,0.000000,0.000000,43525.000000
0.000000,0.000000,0.000000,43533.333333
0.000000,0.000000,0.000000,43541.666667
0.000000,0.000000,0.000000,43550.000000
0.000000,0.000000,0.000000,43558.333333
0.000000,0.000000,0.000000,43566.666667
0.000000,0.000000,0.000000,43575.000000
0.000000,0.000000,0.000000,43583.333333
0.000000,0.000000,0.000000,43591.666667
0.000000,0.000000,0.000000,43600.000000
0.000000,0.000000,0.000000,43608.333333
0.000000,0.000000,0.000000,43616.666667
0.000000,0.000000,0.000000,43625.000000
0.000000,0.000000,0.000000,43633.333333
0.000000,0.000000,0.000000,43641.666667
0.000000,0.000000,0.000000,43650.000000
0.000000,0.000000,0.000000,43658.333333
0.000000,0.000000,0.000000,43666.666667
0.000000,0.000000,0.000000,43675.000000
0.000000,0.000000,0.000000,43683.333333
0.000000,0.000000,0.000000,43691.666667
0.000000,0.000000,0.000000,43700.000000
0.000000,0.000000,0.000000,43708.333333
0.000000,0.000000,0.000000,43716.666667
0.000000,0.000000,0.000000,43725.000000
0.000000,0.000000,0.000000,43733.333333
0.000000,0.000000,0.000000,43741.666667
0.000000,0.000000,0.000000,43750.000000
0.000000,0.000000,0.000000,43758.333333
0.000000,0.000000,0.000000,43766.666667
0.000000,0.000000,0.000000,43775.000000
0.000000,0.000000,0.000000,43783.333333
0.000000,0.000000,0.000000,43791.666667
0.000000,0.000000,0.000000,43800.000000
0.000000,0.000000,0.000000,43808.333333
0.000000,0.000000,0.000000,43816.666667
0.000000,0.000000,0.000000,43825.000000
0.000000,0.000000,0.000000,43833.333333
0.000000,0.000000,0.000000,43841.666667
0.000000,0.000000,0.000000,43850.000000
0.000000,0.000000,0.000000,43858.333333
0.000000,0.000000,0.000000,43866.666667
0.000000,0.000000,0.000000,43875.000000
0.000000,0.000000,0.000000,43883.333333
0.000000,0.000000,0.000000,43891.666667
0.000000,0.000000,0.000000,43900.000000
0.000000,0.000000,0.000000,43908.333333
0.000000,0.000000,0.000000,43916.666667
0.000000,0.000000,0.000000,43925.000000
0.000000,0.000000,0.000000,43933.333333
0.000000,0.000000,0.000000,43941.666667
0.000000,0.000000,0.000000,43950.000000
0.000000,0.000000,0.000000,43958.333333
0.000000,0.000000,0.000000,43966.666667
0.000000,0.000000,0.000000,43975.000000
0.000000,0.000000,0.000000,43983.333333
0.000000,0.000000,0.000000,43991.666667
0.000000,0.000000,0.000000,44000.000000
0.000000,0.000000,0.000000,44008.333333
0.000000,0.000000,0.000000,44016.666667
0.000000,0.000000,0.000000,44025.000000
0.000000,0.000000,0.000000,44033.333333
0.000000,0.000000,0.000000,44041.666667
0.000000,0.000000,0.000000,44050.000000
0.000000,0.000000,0.000000,44058.333333
0.000000,0.000000,0.000000,44066.666667
0.000000,0.000000,0.000000,44075.000000
0.000000,0.000000,0.000000,44083.333333
0.000000,0.000000,0.000000,44091.666667
0.000000,0.000000,0.000000,44100.000000
0.000000,0.000000,0.000000,44108.333333
0.000000,0.000000,0.000000,44116.666667
0.000000,0.000000,0.000000,44125.000000
0.000000,0.000000,0.000000,44133.333333
0.000000,0.000000,0.000000,44141.666667
0.000000,0.000000,0.000000,44150.000000
0.000000,0.000000,0.000000,44158.333333
0.000000,0.000000,0.000000,44166.666667
0.000000,0.000000,0.000000,44175.000000
0.000000,0.000000,0.000000,44183.333333
0.000000,0.000000,0.000000,44191.666667
0.000000,0.000000,0.000000,44200.000000
0.000000,0.000000,0.000000,44208.333333
0.000000,0.000000,0.000000,44216.666667
0.000000,0.000000,0.000000,44225.000000
0.000000,0.000000,0.000000,44233.333333
0.000000,0.000000,0.000000,44241.666667
0.000000,0.000000,0.000000,44250.000000
0.000000,0.000000,0.000000,44258.333333
0.000000,0.000000,0.000000,44266.666667
0.000000,0.000000,0.000000,44275.000000
0.000000,0.000000,0.000000,44283.333333
0.000000,0.000000,0.000000,44291.666667
0.000000,0.000000,0.000000,44300.000000
0.000000,0.000000,0.000000,44308.333333
0.000000,0.000000,0.000000,44316.666667
0.000000,0.000000,0.000000,44325.000000
0.000000,0.000000,0.000000,44333.333333
0.000000,0.000000,0.000000,44341.666667
0.000000,0.000000,0.000000,44350.000000
0.000000,0.000000,0.000000,44358.333333
0.000000,0.000000,0.000000,44366.666667
0.000000,0.000000,0.000000,44375.000000
0.000000,0.000000,0.000000,44383.333333
0.000000,0.000000,0.000000,44391.666667
0.000000,0.000000,0.000000,44400.000000
0.000000,0.000000,0.000000,44408.333333
0.000000,0.000000,0.000000,44416.666667
0.000000,0.000000,0.000000,44425.000000
0.000000,0.000000,0.000000,44433.333333
0.000000,0.000000,0.000000,44441.666667
0.000000,0.000000,0.000000,44450.000000
0.000000,0.000000,0.000000,44458.333333
0.000000,0.000000,0.000000,44466.666667
0.000000,0.000000,0.000000,44475.000000
0.000000,0.000000,0.000000,44483.333333
0.000000,0.000000,0.000000,44491.666667
0.000000,0.000000,0.000000,44500.000000
0.000000,0.000000,0.000000,44508.333333
0.000000,0.000000,0.000000,44516.666667
0.000000,0.000000,0.000000,44525.000000
0.000000,0.000000,0.000000,44533.333333
0.000000,0.000000,0.000000,44541.666667
0.000000,0.000000,0.000000,44550.000000
0.000000,0.000000,0.000000,44558.333333
0.000000,0.000000,0.000000,44566.666667
0.000000,0.000000,0.000000,44575.000000
0.000000,0.000000,0.000000,44583.333333
0.000000,0.000000,0.000000,44591.666667
0.000000,0.000000,0.000000,44600.000000
0.000000,0.000000,0.000000,44608.333333
0.000000,0.000000,0.000000,44616.666667
0.000000,0.000000,0.000000,44625.000000
0.000000,0.000000,0.000000,44633.333333
0.000000,0.000000,0.000000,44641.666667
0.000000,0.000000,0.000000,44650.000000
0.000000,0.000000,0.000000,44658.333333
0.000000,0.000000,0.000000,44666.666667
0.000000,0.000000,0.000000,44675.000000
0.000000,0.000000,0.000000,44683.333333
0.000000,0.000000,0.000000,44691.666667
0.000000,0.000000,0.000000,44700.000000
0.000000,0.000000,0.000000,44708.333333
0.000000,0.000000,0.000000,44716.666667
0.000000,0.000000,0.000000,44725.000000
0.000000,0.000000,0.000000,44733.333333
0.000000,0.000000,0.000000,44741.666667
0.000000,0.000000,0.000000,44750.000000
0.000000,0.000000,0.000000,44758.333333
0.000000,0.000000,0.000000,44766.666667
0.000000,0.000000,0.000000,44775.000000
0.000000,0.000000,0.000000,44783.333333
0.000000,0.000000,0.000000,44791.666667
0.000000,0.000000,0.000000,44800.000000
0.000000,0.000000,0.000000,44808.333333
0.000000,0.000000,0.000000,44816.666667
0.000000,0.000000,0.000000,44825.000000
0.000000,0.000000,0.000000,44833.333333
0.000000,0.000000,0.000000,44841.666667
0.000000,0.000000,0.000000,44850.000000
0.000000,0.000000,0.000000,44858.333333
0.000000,0.000000,0.000000,44866.666667
0.000000,0.000000,0.000000,44875.000000
0.000000,0.000000,0.000000,44883.333333
0.000000,0.000000,0.000000,44891.666667
0.000000,0.000000,0.000000,44900.000000
0.000000,0.000000,0.000000,44908.333333
0.000000,0.000000,0.000000,44916.666667
0.000000,0.000000,0.000000,44925.000000
0.000000,0.000000,0.000000,44933.333333
0.000000,0.000000,0.000000,44941.666667
0.000000,0.000000,0.000000,44950.000000
0.000000,0.000000,0.000000,44958.333333
0.000000,0.000000,0.000000,44966.666667
0.000000,0.000000,0.000000,44975.000000
0.000000,0.000000,0.000000,44983.333333
0.000000,0.000000,0.000000,44991.666667
0.000000,0.000000,0.000000,45000.000000
0.000000,0.000000,0.000000,45008.333333
0.000000,0.000000,0.000000,45016.666667
0.000000,0.000000,0.000000,45025.000000
0.000000,0.000000,0.000000,45033.333333
0.000000,0.000000,0.000000,45041.666667
0.000000,0.000000,0.000000,45050.000000
0.000000,0.000000,0.000000,45058.333333
0.000000,0.000000,0.000000,45066.666667
0.000000,0.000000,0.000000,45075.000000
0.000000,0.000000,0.000000,45083.333333
0.000000,0.000000,0.000000,45091.666667
0.000000,0.000000,0.000000,45100.000000
0.000000,0.000000,0.000000,45108.333333
0.000000,0.000000,0.000000,45116.666667
0.000000,0.000000,0.000000,45125.000000
0.000000,0.000000,0.000000,45133.333333
0.000000,0.000000,0.000000,45141.666667
0.000000,0.000000,0.000000,45150.000000
0.000000,0.000000,0.000000,45158.333333
0.000000,0.000000,0.000000,45166.666667
0.000000,0.000000,0.000000,45175.000000
0.000000,0.000000,0.000000,45183.333333
0.000000,0.000000,0.000000,45191.666667
0.000000,0.000000,0.000000,45200.000000
0.000000,0.000000,0.000000,45208.333333
0.000000,0.000000,0.000000,45216.666667
0.000000,0.000000,0.000000,45225.000000
0.000000,0.000000,0.000000,45233.333333
0.000000,0.000000,0.000000,45241.666667
0.000000,0.000000,0.000000,45250.000000
0.000000,0.000000,0.000000,45258.333333
0.000000,0.000000,0.000000,45266.666667
0.000000,0.000000,0.000000,45275.000000
0.000000,0.000000,0.000000,45283.333333
0.000000,0.000000,0.000000,45291.666667
0.000000,0.000000,0.000000,45300.000000
0.000000,0.000000,0.000000,45308.333333
0.000000,0.000000,0.000000,45316.666667
0.000000,0.000000,0.000000,45325.000000
0.000000,0.000000,0.000000,45333.333333
0.000000,0.000000,0.000000,45341.666667
0.000000,0.000000,0.000000,45350.000000
0.000000,0.000000,0.000000,45358.333333
0.000000,0.000000,0.000000,45366.666667
0.000000,0.000000,0.000000,45375.000000
0.000000,0.000000,0.000000,45383.333333
0.000000,0.000000,0.000000,45391.666667
0.000000,0.000000,0.000000,45400.000000
